name	target_name	reverse_score	score	presence_ratio	matched_peaks_count
Mepanipyrim	Mepanipyrim	0.725475919970472	0.0933549574921879	0.25	3
Hexachlorobenzene	Hexachlorobenzene	0.875862497906431	0.686586369581703	0.66	33
2,3',4,6-Tetrachlorobiphenyl	2,3',4,6-Tetrachlorobiphenyl	0.728963772446862	0.449155761451388	0.557377049180328	34
Spirotetramat	Spirotetramat	0.119005748507143	0.0256620231182685	0.0379746835443038	6
2,2',5-Trichlorobiphenyl	2,2',5-Trichlorobiphenyl	0.0	0.0	0.0	0
Transfluthrin	Transfluthrin	0.402824359009688	0.162237529142611	0.290909090909091	16
Fenobucarb	Fenobucarb	0.0862359525682248	0.0045091111004879	0.133333333333333	2
Promecarb	Promecarb	0.154233848083348	0.0421172421097138	0.25	5
Spirodiclofen	Spirodiclofen	0.0311074325988737	0.0003171662433586	0.0089285714285714	1
Pyridaben	Pyridaben	0.350300057914784	0.211810273097868	0.423076923076923	11
2,3,4,5,6-Pentabromoethylbenzene	2,3,4,5,6-Pentabromoethylbenzene	0.038163046600333	0.002663643413113	0.0595238095238095	10
Flusilazole	Flusilazole	0.331592579926666	0.0975389002378576	0.244444444444444	11
Carboxin	Carboxin	0.727664544260436	0.37562937071044	0.4	8
2,3,3',4',5',6-Hexachlorobiphenyl	2,3,3',4',5',6-Hexachlorobiphenyl	0.721591709736466	0.535743638598305	0.54639175257732	53
2,2',5,5'-Tetrachlorobiphenyl	2,2',5,5'-Tetrachlorobiphenyl	0.731377117895433	0.442972887369742	0.528571428571429	37
2,3',5',6-Tetrachlorobiphenyl	2,3',5',6-Tetrachlorobiphenyl	0.744082835367759	0.49355285057004	0.529411764705882	27
Ethiofencarb	Ethiofencarb	0.141619423899139	0.0058545704281422	0.133333333333333	2
2,2',3,3',4,5',6,6'-Octachlorobiphenyl	2,2',3,3',4,5',6,6'-Octachlorobiphenyl	0.434666287280773	0.304949246397232	0.301587301587302	57
Bromuconazole	Bromuconazole_isomer1	0.636191278532405	0.108579223606815	0.631578947368421	24
Bromuconazole	Bromuconazole_isomer2	0.617725225527626	0.0968282941185072	0.536585365853659	22
Fenoxycarb	Fenoxycarb	0.109620746005914	0.0106644331690516	0.162162162162162	6
Triflumizole	Triflumizole	0.40256841025085	0.147948866764021	0.2109375	27
2-Ethylhexyl 2,3,4,5-Tetrabromobenzoate	2-Ethylhexyl 2,3,4,5-Tetrabromobenzoate	0.0030966753428956	4.63536201383299e-05	0.0087719298245614	1
Myclobutanil	Myclobutanil	0.186724735218631	0.0650585429864235	0.3	21
Methoxychlor	Methoxychlor	0.012196775555567	8.7939948289797e-05	0.024390243902439	1
Flufenacet	Flufenacet	0.301414939351566	0.0584802719119174	0.111111111111111	6
Picoxystrobin	Picoxystrobin	0.161712843461247	0.0378338490585295	0.213114754098361	13
2,4,6-Trichlorobiphenyl	2,4,6-Trichlorobiphenyl	0.750564094042754	0.479356674898239	0.537037037037037	29
Bisphenol A	Bisphenol A	0.405571688975832	0.240664378507329	0.379310344827586	11
2,2',3,4,4',5',6-Heptabromodiphenyl ether	2,2',3,4,4',5',6-Heptabromodiphenyl ether	0.368588954243618	0.139490453407228	0.263440860215054	49
Aminocarb	Aminocarb	0.25116229693109	0.118050008928152	0.172413793103448	5
4-tert-Octylphenol	4-tert-Octylphenol	0.5857259357049	0.210887323893913	0.384615384615385	5
Etoxazole	Etoxazole	0.278617438519777	0.130003918822222	0.256944444444444	37
Butafenacil	Butafenacil	0.628347375806063	0.327120910251402	0.666666666666667	8
