name	target_name	reverse_score	score	presence_ratio	matched_peaks_count
2,3',4,6-Tetrachlorobiphenyl	Endrin aldehyde	0.00399505825179253	0.00399505825179253	0.010752688172043	3
2,3',4,6-Tetrachlorobiphenyl	2,2',3,5'-Tetrachlorobiphenyl	0.257718357341456	0.257718357341456	0.037037037037037	3
2,3',4,6-Tetrachlorobiphenyl	Bromuconazole_isomer1	0.00875449654075175	0.00184696218544842	0.0263157894736842	1
2,3',4,6-Tetrachlorobiphenyl	Bromuconazole_isomer2	0.00737207576399503	0.00155530876058698	0.024390243902439	1
Spirotetramat	2-tert-Butyl-4-methoxyphenol	0.0191758197966486	0.00206829540470654	0.0204081632653061	1
Spirotetramat	Butylated hydroxytoluene	0.0232848705934012	0.00251149579826231	0.0238095238095238	1
Spirotetramat	Drometrizole	0.00722521164408897	0.000779308118243433	0.0344827586206897	1
Spirotetramat	Enzacamene	0.0244986103736899	0.00264240923177921	0.00847457627118644	1
Spirotetramat	2,4-Di-tert-butyl-6-(5-chloro-2H-benzotriazol-2-yl)phenol	0.019544746633933	0.00210808768948602	0.025	1
Spirotetramat	Octrizole	0.0431822100628786	0.00465761399435626	0.0625	1
Spirotetramat	1,2,7,9-Tetrachlorodibenzo-p-dioxin	0.0059813590859365	0.000645146733883279	0.0151515151515152	1
Spirotetramat	trans-Prallethrin	0.0450507419540681	0.00485915301407369	0.015625	1
Spirotetramat	cis-Resmethrin	0.0053863099075865	0.0005809649938478	0.0135135135135135	1
Spirotetramat	trans-Resmethrin	0.00525455095055678	0.000566753531274443	0.0169491525423729	1
Spirotetramat	cis-Tetramethrin	0.0198505275063352	0.00214106907854492	0.024390243902439	1
Spirotetramat	trans-Tetramethrin	0.00904807943365	0.000975921828244795	0.0454545454545455	1
Spirotetramat	cis-Phenothrin	0.00869505280597983	0.000937844533010884	0.0161290322580645	1
Spirotetramat	trans-Phenothrin	0.00911475815903512	0.000983113765943846	0.0181818181818182	1
Spirotetramat	trans-Cyphenothrin	0.0100015489828699	0.00107876263025963	0.015625	1
Spirotetramat	Flucythrinate_isomer1	0.00462095827173687	0.00049841450640063	0.0136986301369863	1
Spirotetramat	Flucythrinate_isomer2	0.00290018225715241	0.000312812369895556	0.0163934426229508	1
Spirotetramat	cis-Fenvalerate	0.00212333320484836	0.000229021776217161	0.0153846153846154	1
Spirotetramat	trans-Fenvalerate	0.00456589992665065	0.000492475937758444	0.0121951219512195	1
Spirotetramat	Deltamethrin	0.00512729495750261	0.000553027756395118	0.00694444444444444	1
Spirotetramat	cis-Cypermethrin_isomer1	0.00847012901572018	0.000913584352912377	0.0125	1
Spirotetramat	trans-Cypermethrin_isomer1	0.00304800510599321	0.000328756476703521	0.0138888888888889	1
Spirotetramat	trans-Cyfluthrin_isomer1	0.00316091527666911	0.000340934917554035	0.012987012987013	1
Spirotetramat	trans-Cyfluthrin_Isomer2	0.00506596010673036	0.000546412206637877	0.00961538461538462	1
Spirotetramat	Citral (Geranial)	0.0103328990457608	0.00111450190084592	0.0222222222222222	1
Spirotetramat	alpha-Hexylcinnamaldehyde	0.00786137369006318	0.000847924273917107	0.0212765957446809	1
Spirotetramat	Lilial	0.0319376425801369	0.00344477994089211	0.0263157894736842	1
Spirotetramat	alpha-Amylcinnamyl alcohol	0.0588250229228776	0.0063448408403592	0.025	1
Spirotetramat	Eugenol	0.0300989619165102	0.00324646066131865	0.0222222222222222	1
Spirotetramat	Methyleugenol	0.0207517625300178	0.00223827588783967	0.0227272727272727	1
Spirotetramat	Estragole	0.0492826336991858	0.00531560297774995	0.0344827586206897	1
Spirotetramat	Eucalyptol	0.00350227901517741	0.000377754258744003	0.0303030303030303	1
Spirotetramat	Limonene	0.0239026773222182	0.00257813215758147	0.0416666666666667	1
Spirotetramat	delta-Iraldeine	0.0324463184520355	0.00349964549446375	0.032258064516129	1
Spirotetramat	Safrole	0.0207605974831346	0.00223922882195806	0.0357142857142857	1
Spirotetramat	Tris(4-tert-butylphenyl) phosphate	0.00643645760848397	0.000694233458354802	0.0277777777777778	1
Spirotetramat	Tri-m-cresyl phosphate	0.00271018265300671	0.000292319096996773	0.02	1
Spirotetramat	Tri-p-cresyl-phosphate	0.00267871220155953	0.000288924708083939	0.0196078431372549	1
Spirotetramat	Tris(isopropylphenyl)phosphate	0.00398098353954193	0.000429387116084914	0.0123456790123457	1
Spirotetramat	Tris(3,5-xylenyl)phosphate	0.0130336051641689	0.00140579886303068	0.0192307692307692	1
Spirotetramat	1,4-Naphthoquinone	0.0205456798191211	0.0022160478981914	0.0196078431372549	1
Spirotetramat	Praziquantel	0.0108516962711852	0.00117045913911259	0.0175438596491228	1
Spirotetramat	Carbofuran	0.00477165466905064	0.00051466855287036	0.0294117647058824	1
Spirotetramat	Benalaxyl	0.0100177578628563	0.00108051091285441	0.0303030303030303	1
Spirotetramat	Kresoxim-methyl	0.0117509842592026	0.00126745594200542	0.0344827586206897	1
Spirotetramat	Trifloxystrobin	0.00570648881626784	0.000615499348703663	0.0212765957446809	1
Spirotetramat	Fenazaquin	0.00793660947321884	0.000856039172065949	0.0526315789473684	1
Spirotetramat	17-alpha-Ethynylestradiol	0.0106194104320519	0.00114540489169305	0.0099009900990099	1
Spirotetramat	Estrone	0.00819475682714921	0.000883882830982928	0.0113636363636364	1
Spirotetramat	17-beta-Estradiol	0.0112573088722919	0.00121420833408086	0.0149253731343284	1
Spirotetramat	Progesterone	0.0250288475708618	0.00269960038031654	0.00595238095238095	1
Spirotetramat	Testosterone	0.0360756005465336	0.00389109824892413	0.00769230769230769	1
2,4'-Dichlorodiphenyltrichloroethane	2,4'-Dichlorodiphenyldichloroethane	0.376634002058248	0.263400324585554	0.0444444444444444	2
2,4'-Dichlorodiphenyltrichloroethane	2,4'-Dichlorodiphenyltrichloroethane	0.332771035041225	0.232724603098829	0.0303030303030303	2
2,4'-Dichlorodiphenyltrichloroethane	1,1-Dibromo-2,3,3,4,4,5-hexachloro-2-cyclopenta-2,4-dien-1-ylcyclooctane	0.00509760130893373	0.00140344413161869	0.00374531835205993	1
2,2',5-Trichlorobiphenyl	2,4,6-Trichlorobiphenyl	0.367594222642506	0.367594222642506	0.0555555555555556	3
2,2',5-Trichlorobiphenyl	2,4,4'-Trichlorobiphenyl	0.380349275395014	0.380349275395014	0.075	3
2,2',5-Trichlorobiphenyl	Aldrin	0.0261727726132908	0.0207150751388772	0.0120481927710843	2
2,2',5-Trichlorobiphenyl	Carfentrazone-ethyl	0.0019101001229238	0.000398305092501532	0.0120481927710843	1
Transfluthrin	Flucythrinate_isomer1	0.00887315846972395	0.00722307849186428	0.0273972602739726	2
Transfluthrin	Tefluthrin	0.00594003339345133	0.00110462697175933	0.0384615384615385	1
Transfluthrin	Transfluthrin	0.227747188835519	0.114806819846579	0.0363636363636364	2
Transfluthrin	cis-Permethrin	0.0592586657990961	0.0482387411258914	0.0571428571428571	2
Transfluthrin	trans-Permethrin	0.0699711839829426	0.0569591263135859	0.0512820512820513	2
Transfluthrin	cis-Cypermethrin_isomer1	0.0408922151042482	0.0332877723768831	0.025	2
Transfluthrin	trans-Cypermethrin_isomer1	0.116849531098323	0.0951198310883975	0.0277777777777778	2
Transfluthrin	cis-Cypermethrin_isomer2	0.111124253550591	0.090459243851498	0.0210526315789474	2
Transfluthrin	trans-Cypermethrin_isomer2	0.0639677055370887	0.0520720732775584	0.0141843971631206	2
Transfluthrin	cis-Cyfluthrin_isomer1	0.100591318673622	0.0818850461038043	0.0303030303030303	2
Transfluthrin	trans-Cyfluthrin_isomer1	0.099355846721956	0.0808793263353778	0.025974025974026	2
Transfluthrin	cis-Cyfluthrin_isomer2	0.0817865777104817	0.0665772928996438	0.0224719101123595	2
Transfluthrin	trans-Cyfluthrin_Isomer2	0.0772143863313966	0.0628553603630344	0.0192307692307692	2
Fenobucarb	Butylated hydroxytoluene	0.0191792897707573	0.00911639161284905	0.0238095238095238	1
Fenobucarb	Triclosan	0.00140797963014911	0.000197425868830569	0.010752688172043	1
Fenobucarb	Enzacamene	0.014309086924964	0.00680146353642159	0.00847457627118644	1
Fenobucarb	cis-Cyphenothrin	0.00235971638693846	0.00112163166288815	0.0144927536231884	1
Fenobucarb	trans-Cyphenothrin	0.00263114898456746	0.00125065030153721	0.015625	1
Fenobucarb	Deltamethrin	0.00401027712747526	0.000562318111135825	0.00694444444444444	1
Fenobucarb	Lilial	0.013380607992306	0.00187621901751698	0.0263157894736842	1
Fenobucarb	Isomethyl-alpha-ionone	0.0147006600230945	0.0090489036745468	0.0625	2
